,Unnamed: 0.1,Unnamed: 0,Date,Matchup,Bookmaker,Team,Moneyline Odds,Estimated Win Percentage,Opposing Odds,TEAM_NAME,GAME_DATE,Model Win Prob,WL,Difference,Profit
705,731,731,2023-12-16,Charlotte Hornets vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-410,0.803921568627451,320,Philadelphia 76ers,2023-12-16,0.82643133,1,0.02250976137254901,24.390243902439025
1648,1707,1707,2024-02-25,Golden State Warriors vs Denver Nuggets,draftkings,Golden State Warriors,-108,0.5192307692307693,-112,Golden State Warriors,2024-02-25,0.54156137,0,0.02233060076923077,-100.0
1425,1477,1477,2024-02-04,Minnesota Timberwolves vs Houston Rockets,draftkings,Minnesota Timberwolves,-278,0.7354497354497355,225,Minnesota Timberwolves,2024-02-04,0.71316946,1,-0.02228027544973543,-100.0
1075,1114,1114,2024-01-11,Cleveland Cavaliers vs Brooklyn Nets,draftkings,Brooklyn Nets,130,0.4347826086956521,-155,Brooklyn Nets,2024-01-11,0.41251922,0,-0.022263388695652087,64.51612903225806
1046,1084,1084,2024-01-09,Detroit Pistons vs Sacramento Kings,draftkings,Detroit Pistons,425,0.1904761904761904,-575,Detroit Pistons,2024-01-09,0.16833927,0,-0.022136920476190397,17.391304347826086
632,655,655,2023-12-11,New York Knicks vs Toronto Raptors,draftkings,Toronto Raptors,145,0.4081632653061224,-175,Toronto Raptors,2023-12-11,0.386027,0,-0.022136265306122394,57.142857142857146
2202,2281,2281,2024-04-04,New York Knicks vs Sacramento Kings,draftkings,Sacramento Kings,130,0.4347826086956521,-162,Sacramento Kings,2024-04-04,0.4567348,0,0.02195219130434789,-100.0
148,153,153,2023-11-03,Denver Nuggets vs Dallas Mavericks,draftkings,Denver Nuggets,-270,0.7297297297297297,220,Denver Nuggets,2023-11-03,0.7077831,1,-0.021946629729729716,-100.0
1967,2038,2038,2024-03-18,Sacramento Kings vs Memphis Grizzlies,draftkings,Memphis Grizzlies,340,0.2272727272727272,-440,Memphis Grizzlies,2024-03-18,0.24907576,0,0.021803032727272798,-100.0
654,679,679,2023-12-12,Los Angeles Clippers vs Sacramento Kings,draftkings,Sacramento Kings,145,0.4081632653061224,-175,Sacramento Kings,2023-12-12,0.38640368,0,-0.021759585306122375,57.142857142857146
1222,1267,1267,2024-01-21,Phoenix Suns vs Indiana Pacers,draftkings,Phoenix Suns,-205,0.6721311475409836,170,Phoenix Suns,2024-01-21,0.6504966,1,-0.021634547540983595,-100.0
1210,1254,1254,2024-01-20,Houston Rockets vs Utah Jazz,draftkings,Houston Rockets,-135,0.574468085106383,114,Houston Rockets,2024-01-20,0.5960336,1,0.02156551489361702,74.07407407407408
2021,2093,2093,2024-03-22,Golden State Warriors vs Indiana Pacers,draftkings,Indiana Pacers,164,0.3787878787878788,-198,Indiana Pacers,2024-03-22,0.4001807,1,0.021392821212121216,164.0
1837,1903,1903,2024-03-09,Golden State Warriors vs San Antonio Spurs,draftkings,San Antonio Spurs,310,0.2439024390243902,-395,San Antonio Spurs,2024-03-09,0.26527107,1,0.021368630975609787,310.0
161,166,166,2023-11-04,Brooklyn Nets vs Boston Celtics,draftkings,Boston Celtics,-455,0.8198198198198198,350,Boston Celtics,2023-11-04,0.8411697,1,0.021349880180180247,21.978021978021978
655,680,680,2023-12-13,Detroit Pistons vs Philadelphia 76ers,draftkings,Detroit Pistons,500,0.1666666666666666,-700,Detroit Pistons,2023-12-13,0.18801579,0,0.021349123333333386,-100.0
1410,1461,1461,2024-02-03,San Antonio Spurs vs Cleveland Cavaliers,draftkings,San Antonio Spurs,340,0.2272727272727272,-440,San Antonio Spurs,2024-02-03,0.24854738,0,0.021274652727272803,-100.0
1798,1863,1863,2024-03-06,Los Angeles Lakers vs Sacramento Kings,draftkings,Sacramento Kings,145,0.4081632653061224,-175,Sacramento Kings,2024-03-06,0.38702655,1,-0.021136715306122378,-100.0
538,556,556,2023-12-01,Phoenix Suns vs Denver Nuggets,draftkings,Denver Nuggets,-125,0.5555555555555556,105,Denver Nuggets,2023-12-01,0.5344354,1,-0.021120155555555575,-100.0
2133,2210,2210,2024-03-31,Brooklyn Nets vs Los Angeles Lakers,draftkings,Brooklyn Nets,195,0.3389830508474576,-238,Brooklyn Nets,2024-03-31,0.3600672,0,0.021084149152542364,-100.0
454,468,468,2023-11-25,Utah Jazz vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-120,0.5454545454545454,100,New Orleans Pelicans,2023-11-25,0.5665363,0,0.02108175454545458,-100.0
1347,1396,1396,2024-01-30,Boston Celtics vs Indiana Pacers,draftkings,Boston Celtics,-270,0.7297297297297297,220,Boston Celtics,2024-01-30,0.75079554,1,0.021065810270270324,37.03703703703704
221,228,228,2023-11-08,Dallas Mavericks vs Toronto Raptors,draftkings,Dallas Mavericks,-218,0.6855345911949685,180,Dallas Mavericks,2023-11-08,0.70657825,0,0.02104365880503145,-100.0
1351,1400,1400,2024-01-30,New York Knicks vs Utah Jazz,draftkings,New York Knicks,-170,0.6296296296296297,142,New York Knicks,2024-01-30,0.65061796,1,0.0209883303703704,58.8235294117647
1179,1223,1223,2024-01-18,Utah Jazz vs Oklahoma City Thunder,draftkings,Utah Jazz,124,0.4464285714285714,-148,Utah Jazz,2024-01-18,0.4254738,0,-0.020954771428571384,67.56756756756756
1053,1091,1091,2024-01-09,Dallas Mavericks vs Memphis Grizzlies,draftkings,Memphis Grizzlies,300,0.25,-380,Memphis Grizzlies,2024-01-09,0.2709534,1,0.02095340000000001,300.0
709,735,735,2023-12-16,Miami Heat vs Chicago Bulls,draftkings,Miami Heat,-205,0.6721311475409836,170,Miami Heat,2023-12-16,0.65130275,1,-0.020828397540983534,-100.0
1985,2056,2056,2024-03-20,Boston Celtics vs Milwaukee Bucks,draftkings,Boston Celtics,-360,0.782608695652174,285,Boston Celtics,2024-03-20,0.8033657,1,0.020757004347826014,27.77777777777778
1721,1782,1782,2024-03-01,New Orleans Pelicans vs Indiana Pacers,draftkings,Indiana Pacers,185,0.3508771929824561,-225,Indiana Pacers,2024-03-01,0.37161845,0,0.020741257017543868,-100.0
2044,2118,2118,2024-03-24,Los Angeles Lakers vs Indiana Pacers,draftkings,Indiana Pacers,142,0.4132231404958678,-170,Indiana Pacers,2024-03-24,0.3925021,0,-0.02072104049586776,58.8235294117647
1288,1335,1335,2024-01-26,Milwaukee Bucks vs Cleveland Cavaliers,draftkings,Milwaukee Bucks,-218,0.6855345911949685,180,Milwaukee Bucks,2024-01-26,0.6648817,0,-0.020652891194968492,180.0
1612,1670,1670,2024-02-23,Philadelphia 76ers vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-170,0.6296296296296297,142,Cleveland Cavaliers,2024-02-23,0.65021545,0,0.020585820370370378,-100.0
109,113,113,2023-11-01,Atlanta Hawks vs Washington Wizards,draftkings,Washington Wizards,250,0.2857142857142857,-310,Washington Wizards,2023-11-01,0.26525086,0,-0.02046342571428572,32.25806451612903
394,406,406,2023-11-21,Atlanta Hawks vs Indiana Pacers,draftkings,Atlanta Hawks,-166,0.6240601503759399,140,Atlanta Hawks,2023-11-21,0.60364914,0,-0.020411010375939842,140.0
706,732,732,2023-12-16,Cleveland Cavaliers vs Atlanta Hawks,draftkings,Atlanta Hawks,114,0.4672897196261682,-135,Atlanta Hawks,2023-12-16,0.44694728,0,-0.02034243962616822,74.07407407407408
1820,1885,1885,2024-03-08,New York Knicks vs Orlando Magic,draftkings,Orlando Magic,-115,0.5348837209302325,-105,Orlando Magic,2024-03-08,0.5552161,0,0.02033237906976748,-100.0
676,701,701,2023-12-14,Miami Heat vs Chicago Bulls,draftkings,Miami Heat,-205,0.6721311475409836,170,Miami Heat,2023-12-14,0.6519337,0,-0.020197447540983626,170.0
2102,2178,2178,2024-03-29,Charlotte Hornets vs Golden State Warriors,draftkings,Charlotte Hornets,575,0.1481481481481481,-850,Charlotte Hornets,2024-03-29,0.16829178,0,0.02014363185185189,-100.0
2305,2389,2389,2024-04-11,Detroit Pistons vs Chicago Bulls,draftkings,Detroit Pistons,330,0.2325581395348837,-425,Detroit Pistons,2024-04-11,0.21242483,0,-0.02013330953488368,23.529411764705884
1003,1039,1039,2024-01-05,Phoenix Suns vs Miami Heat,draftkings,Phoenix Suns,-162,0.6183206106870229,136,Phoenix Suns,2024-01-05,0.6384353,1,0.020114689312977108,61.72839506172839
665,690,690,2023-12-13,Houston Rockets vs Memphis Grizzlies,draftkings,Houston Rockets,-285,0.7402597402597403,230,Houston Rockets,2023-12-13,0.72015226,1,-0.020107480259740296,-100.0
2270,2352,2352,2024-04-09,Atlanta Hawks vs Miami Heat,draftkings,Atlanta Hawks,140,0.4166666666666667,-166,Atlanta Hawks,2024-04-09,0.396587,0,-0.020079666666666662,60.24096385542169
1048,1086,1086,2024-01-09,Orlando Magic vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-198,0.6644295302013423,164,Minnesota Timberwolves,2024-01-09,0.6842973,1,0.019867769798657675,50.505050505050505
300,310,310,2023-11-14,Golden State Warriors vs Minnesota Timberwolves,draftkings,Golden State Warriors,-130,0.5652173913043478,110,Golden State Warriors,2023-11-14,0.5453659,0,-0.019851491304347824,110.0
380,391,391,2023-11-20,Washington Wizards vs Milwaukee Bucks,draftkings,Washington Wizards,350,0.2222222222222222,-455,Washington Wizards,2023-11-20,0.20252901,0,-0.0196932122222222,21.978021978021978
2292,2375,2375,2024-04-10,Atlanta Hawks vs Charlotte Hornets,draftkings,Charlotte Hornets,425,0.1904761904761904,-575,Charlotte Hornets,2024-04-10,0.17078456,1,-0.019691630476190408,-100.0
1226,1271,1271,2024-01-22,Orlando Magic vs Cleveland Cavaliers,draftkings,Orlando Magic,-105,0.5121951219512195,-115,Orlando Magic,2024-01-22,0.49253675,0,-0.0196583719512195,86.95652173913044
1716,1777,1777,2024-03-01,Detroit Pistons vs Cleveland Cavaliers,draftkings,Detroit Pistons,320,0.238095238095238,-410,Detroit Pistons,2024-03-01,0.2184799,0,-0.019615338095237994,24.390243902439025
1224,1269,1269,2024-01-21,Los Angeles Lakers vs Portland Trail Blazers,draftkings,Portland Trail Blazers,400,0.2,-535,Portland Trail Blazers,2024-01-21,0.18043886,0,-0.019561140000000005,18.69158878504673
828,859,859,2023-12-23,Golden State Warriors vs Portland Trail Blazers,draftkings,Portland Trail Blazers,320,0.238095238095238,-410,Portland Trail Blazers,2023-12-23,0.21857685,0,-0.01951838809523801,24.390243902439025
542,561,561,2023-12-02,Charlotte Hornets vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-238,0.7041420118343196,195,Minnesota Timberwolves,2023-12-02,0.72353816,1,0.01939614816568047,42.016806722689076
179,184,184,2023-11-06,Detroit Pistons vs Golden State Warriors,draftkings,Detroit Pistons,200,0.3333333333333333,-245,Detroit Pistons,2023-11-06,0.3143737,0,-0.018959633333333337,40.816326530612244
1388,1439,1439,2024-02-02,Atlanta Hawks vs Phoenix Suns,draftkings,Phoenix Suns,-175,0.6363636363636364,145,Phoenix Suns,2024-02-02,0.6551864,0,0.018822763636363593,-100.0
143,148,148,2023-11-03,Oklahoma City Thunder vs Golden State Warriors,draftkings,Golden State Warriors,-218,0.6855345911949685,180,Golden State Warriors,2023-11-03,0.666828,1,-0.018706591194968536,-100.0
774,802,802,2023-12-20,Chicago Bulls vs Los Angeles Lakers,draftkings,Chicago Bulls,154,0.3937007874015748,-185,Chicago Bulls,2023-12-20,0.37519225,1,-0.01850853740157482,-100.0
1284,1330,1330,2024-01-26,Indiana Pacers vs Phoenix Suns,draftkings,Indiana Pacers,154,0.3937007874015748,-185,Indiana Pacers,2024-01-26,0.37521005,1,-0.01849073740157481,-100.0
72,74,74,2023-10-29,Philadelphia 76ers vs Portland Trail Blazers,draftkings,Philadelphia 76ers,-485,0.8290598290598291,370,Philadelphia 76ers,2023-10-29,0.84743005,1,0.018370220940170934,20.61855670103093
768,796,796,2023-12-20,Brooklyn Nets vs New York Knicks,draftkings,Brooklyn Nets,100,0.5,-120,Brooklyn Nets,2023-12-20,0.48169163,0,-0.018308370000000018,83.33333333333333
2137,2215,2215,2024-03-31,Washington Wizards vs Miami Heat,draftkings,Washington Wizards,400,0.2,-535,Washington Wizards,2024-03-31,0.18169211,0,-0.01830789000000002,18.69158878504673
84,87,87,2023-10-30,Atlanta Hawks vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-130,0.5652173913043478,110,Minnesota Timberwolves,2023-10-30,0.58348846,0,0.018271068695652204,-100.0
2003,2075,2075,2024-03-21,Houston Rockets vs Chicago Bulls,draftkings,Houston Rockets,-162,0.6183206106870229,136,Houston Rockets,2024-03-21,0.60006154,1,-0.018259070687022927,-100.0
1118,1158,1158,2024-01-13,Utah Jazz vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-135,0.574468085106383,114,Los Angeles Lakers,2024-01-13,0.5562364,0,-0.018231685106383066,114.0
1149,1190,1190,2024-01-15,Los Angeles Lakers vs Oklahoma City Thunder,draftkings,Los Angeles Lakers,-125,0.5555555555555556,105,Los Angeles Lakers,2024-01-15,0.57375723,1,0.018201674444444427,80.0
1384,1434,1434,2024-02-02,Detroit Pistons vs Los Angeles Clippers,draftkings,Detroit Pistons,455,0.1801801801801801,-625,Detroit Pistons,2024-02-02,0.19830379,0,0.01812360981981992,-100.0
530,548,548,2023-12-01,Boston Celtics vs Philadelphia 76ers,draftkings,Boston Celtics,-258,0.7206703910614525,210,Boston Celtics,2023-12-01,0.7026652,1,-0.018005191061452486,-100.0
2045,2119,2119,2024-03-24,Los Angeles Lakers vs Indiana Pacers,draftkings,Los Angeles Lakers,-170,0.6296296296296297,142,Los Angeles Lakers,2024-03-24,0.64750046,1,0.017870830370370405,58.8235294117647
472,487,487,2023-11-26,Denver Nuggets vs San Antonio Spurs,draftkings,San Antonio Spurs,525,0.16,-750,San Antonio Spurs,2023-11-26,0.17773505,0,0.017735050000000002,-100.0
1934,2004,2004,2024-03-16,Memphis Grizzlies vs Oklahoma City Thunder,draftkings,Memphis Grizzlies,330,0.2325581395348837,-425,Memphis Grizzlies,2024-03-16,0.25028038,0,0.017722240465116335,-100.0
437,450,450,2023-11-24,Indiana Pacers vs Detroit Pistons,draftkings,Detroit Pistons,280,0.2631578947368421,-355,Detroit Pistons,2023-11-24,0.24557382,0,-0.017584074736842092,28.169014084507044
595,615,615,2023-12-07,Los Angeles Lakers vs New Orleans Pelicans,draftkings,New Orleans Pelicans,105,0.4878048780487805,-125,New Orleans Pelicans,2023-12-07,0.50533235,0,0.01752747195121951,-100.0
1375,1425,1425,2024-01-31,Portland Trail Blazers vs Milwaukee Bucks,draftkings,Portland Trail Blazers,350,0.2222222222222222,-455,Portland Trail Blazers,2024-01-31,0.20473765,1,-0.017484572222222217,-100.0
1553,1609,1609,2024-02-13,Phoenix Suns vs Sacramento Kings,draftkings,Sacramento Kings,164,0.3787878787878788,-198,Sacramento Kings,2024-02-13,0.39616388,0,0.01737600121212124,-100.0
865,897,897,2023-12-27,Houston Rockets vs Phoenix Suns,draftkings,Phoenix Suns,-130,0.5652173913043478,110,Phoenix Suns,2023-12-27,0.5825576,1,0.017340208695652226,76.92307692307692
1880,1947,1947,2024-03-12,Utah Jazz vs Boston Celtics,draftkings,Utah Jazz,200,0.3333333333333333,-245,Utah Jazz,2024-03-12,0.3506316,0,0.017298266666666673,-100.0
1243,1288,1288,2024-01-23,Brooklyn Nets vs New York Knicks,draftkings,Brooklyn Nets,160,0.3846153846153846,-192,Brooklyn Nets,2024-01-23,0.40165833,0,0.017042945384615427,-100.0
1888,1956,1956,2024-03-13,Indiana Pacers vs Chicago Bulls,draftkings,Chicago Bulls,142,0.4132231404958678,-170,Chicago Bulls,2024-03-13,0.3961802,1,-0.017042940495867798,-100.0
1218,1263,1263,2024-01-21,Orlando Magic vs Miami Heat,draftkings,Orlando Magic,-102,0.504950495049505,-118,Orlando Magic,2024-01-21,0.52192986,1,0.016979364950495013,98.03921568627452
1281,1327,1327,2024-01-26,Atlanta Hawks vs Dallas Mavericks,draftkings,Dallas Mavericks,-130,0.5652173913043478,110,Dallas Mavericks,2024-01-26,0.5484321,1,-0.016785291304347805,-100.0
1362,1412,1412,2024-01-31,Miami Heat vs Sacramento Kings,draftkings,Miami Heat,-122,0.5495495495495496,102,Miami Heat,2024-01-31,0.53278303,1,-0.016766519549549552,-100.0
1537,1592,1592,2024-02-12,Memphis Grizzlies vs New Orleans Pelicans,draftkings,Memphis Grizzlies,295,0.2531645569620253,-375,Memphis Grizzlies,2024-02-12,0.23645161,0,-0.01671294696202527,26.666666666666668
670,695,695,2023-12-13,Phoenix Suns vs Brooklyn Nets,draftkings,Phoenix Suns,-162,0.6183206106870229,136,Phoenix Suns,2023-12-13,0.63495964,0,0.016639029312977116,-100.0
346,357,357,2023-11-18,Charlotte Hornets vs New York Knicks,draftkings,New York Knicks,-270,0.7297297297297297,220,New York Knicks,2023-11-18,0.71333957,1,-0.01639015972972968,-100.0
2185,2264,2264,2024-04-03,Boston Celtics vs Oklahoma City Thunder,draftkings,Boston Celtics,-375,0.7894736842105263,295,Boston Celtics,2024-04-03,0.8057084,1,0.016234715789473664,26.666666666666668
1278,1324,1324,2024-01-25,Los Angeles Lakers vs Chicago Bulls,draftkings,Chicago Bulls,154,0.3937007874015748,-185,Chicago Bulls,2024-01-25,0.40982223,0,0.016121442598425184,-100.0
694,720,720,2023-12-15,Boston Celtics vs Orlando Magic,draftkings,Boston Celtics,-230,0.696969696969697,190,Boston Celtics,2023-12-15,0.7128593,1,0.015889603030302957,43.47826086956522
1863,1930,1930,2024-03-11,Chicago Bulls vs Dallas Mavericks,draftkings,Chicago Bulls,164,0.3787878787878788,-198,Chicago Bulls,2024-03-11,0.39449248,0,0.015704601212121194,-100.0
1412,1463,1463,2024-02-03,Dallas Mavericks vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-185,0.6491228070175439,154,Milwaukee Bucks,2024-02-03,0.664811,1,0.01568819298245616,54.054054054054056
2130,2207,2207,2024-03-30,Atlanta Hawks vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-198,0.6644295302013423,164,Milwaukee Bucks,2024-03-30,0.6488168,1,-0.01561273020134235,-100.0
2262,2344,2344,2024-04-09,Charlotte Hornets vs Dallas Mavericks,draftkings,Charlotte Hornets,550,0.1538461538461538,-800,Charlotte Hornets,2024-04-09,0.16932906,0,0.015482906153846204,-100.0
347,358,358,2023-11-18,New Orleans Pelicans vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-205,0.6721311475409836,170,Minnesota Timberwolves,2023-11-18,0.687556,1,0.01542485245901637,48.78048780487805
1125,1166,1166,2024-01-14,Milwaukee Bucks vs Sacramento Kings,draftkings,Milwaukee Bucks,-205,0.6721311475409836,170,Milwaukee Bucks,2024-01-14,0.6874815,1,0.015350352459016392,48.78048780487805
661,686,686,2023-12-13,Miami Heat vs Charlotte Hornets,draftkings,Charlotte Hornets,270,0.2702702702702703,-340,Charlotte Hornets,2023-12-13,0.25498772,0,-0.015282550270270312,29.41176470588235
2033,2106,2106,2024-03-23,Washington Wizards vs Toronto Raptors,draftkings,Toronto Raptors,190,0.3448275862068966,-230,Toronto Raptors,2024-03-23,0.32956815,0,-0.01525943620689657,43.47826086956522
1466,1519,1519,2024-02-07,Miami Heat vs San Antonio Spurs,draftkings,San Antonio Spurs,280,0.2631578947368421,-355,San Antonio Spurs,2024-02-07,0.24789906,0,-0.015258834736842086,28.169014084507044
1317,1365,1365,2024-01-28,Indiana Pacers vs Memphis Grizzlies,draftkings,Memphis Grizzlies,300,0.25,-380,Memphis Grizzlies,2024-01-28,0.2652469,0,0.015246900000000008,-100.0
167,172,172,2023-11-05,Detroit Pistons vs Phoenix Suns,draftkings,Detroit Pistons,190,0.3448275862068966,-230,Detroit Pistons,2023-11-05,0.32958138,0,-0.015246206206896595,43.47826086956522
250,258,258,2023-11-11,Boston Celtics vs Toronto Raptors,draftkings,Boston Celtics,-345,0.7752808988764045,275,Boston Celtics,2023-11-11,0.790301,1,0.01502010112359553,28.985507246376812
2145,2223,2223,2024-03-31,San Antonio Spurs vs Golden State Warriors,draftkings,San Antonio Spurs,280,0.2631578947368421,-355,San Antonio Spurs,2024-03-31,0.27817598,0,0.015018085263157899,-100.0
273,282,282,2023-11-12,Golden State Warriors vs Minnesota Timberwolves,draftkings,Golden State Warriors,-125,0.5555555555555556,105,Golden State Warriors,2023-11-12,0.5407059,0,-0.014849655555555619,105.0
999,1035,1035,2024-01-05,Dallas Mavericks vs Portland Trail Blazers,draftkings,Portland Trail Blazers,410,0.196078431372549,-550,Portland Trail Blazers,2024-01-05,0.21088041,0,0.014801978627451001,-100.0
622,645,645,2023-12-11,Charlotte Hornets vs Miami Heat,draftkings,Miami Heat,-166,0.6240601503759399,140,Miami Heat,2023-12-11,0.6386088,1,0.014548649624060106,60.24096385542169
1128,1169,1169,2024-01-14,Portland Trail Blazers vs Phoenix Suns,draftkings,Portland Trail Blazers,425,0.1904761904761904,-575,Portland Trail Blazers,2024-01-14,0.1762081,0,-0.014268090476190404,17.391304347826086
1056,1094,1094,2024-01-10,Boston Celtics vs Minnesota Timberwolves,draftkings,Boston Celtics,-270,0.7297297297297297,220,Boston Celtics,2024-01-10,0.7439788,1,0.014249070270270336,37.03703703703704
1327,1376,1376,2024-01-29,Boston Celtics vs New Orleans Pelicans,draftkings,Boston Celtics,-325,0.7647058823529411,260,Boston Celtics,2024-01-29,0.7505798,1,-0.014126082352941105,-100.0
