,Unnamed: 0,Date,Matchup,Bookmaker,Team,Moneyline Odds,Estimated Win Percentage,Opposing Odds
1812,1812,2024-03-03T12:00:00Z,Cleveland Cavaliers vs New York Knicks,draftkings,Cleveland Cavaliers,-205,0.6721311475409836,170
1813,1813,2024-03-03T12:00:00Z,Cleveland Cavaliers vs New York Knicks,draftkings,New York Knicks,170,0.37037037037037035,-205
1814,1814,2024-03-03T12:00:00Z,San Antonio Spurs vs Indiana Pacers,draftkings,Indiana Pacers,-250,0.7142857142857143,205
1815,1815,2024-03-03T12:00:00Z,San Antonio Spurs vs Indiana Pacers,draftkings,San Antonio Spurs,205,0.32786885245901637,-250
1816,1816,2024-03-03T12:00:00Z,Phoenix Suns vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-185,0.6491228070175439,154
1817,1817,2024-03-03T12:00:00Z,Phoenix Suns vs Oklahoma City Thunder,draftkings,Phoenix Suns,154,0.3937007874015748,-185
1818,1818,2024-03-04T12:00:00Z,Brooklyn Nets vs Memphis Grizzlies,draftkings,Brooklyn Nets,-380,0.7916666666666666,300
1819,1819,2024-03-04T12:00:00Z,Brooklyn Nets vs Memphis Grizzlies,draftkings,Memphis Grizzlies,300,0.25,-380
1820,1820,2024-03-04T12:00:00Z,Milwaukee Bucks vs Los Angeles Clippers,draftkings,Los Angeles Clippers,180,0.35714285714285715,-218
1821,1821,2024-03-04T12:00:00Z,Milwaukee Bucks vs Los Angeles Clippers,draftkings,Milwaukee Bucks,-218,0.6855345911949685,180
1822,1822,2024-03-04T12:00:00Z,Minnesota Timberwolves vs Portland Trail Blazers,draftkings,Minnesota Timberwolves,-1350,0.9310344827586207,800
1823,1823,2024-03-04T12:00:00Z,Minnesota Timberwolves vs Portland Trail Blazers,draftkings,Portland Trail Blazers,800,0.1111111111111111,-1350
1824,1824,2024-03-04T12:00:00Z,Utah Jazz vs Washington Wizards,draftkings,Utah Jazz,-238,0.7041420118343196,195
1825,1825,2024-03-04T12:00:00Z,Utah Jazz vs Washington Wizards,draftkings,Washington Wizards,195,0.3389830508474576,-238
1826,1826,2024-03-04T12:00:00Z,Sacramento Kings vs Chicago Bulls,draftkings,Chicago Bulls,210,0.3225806451612903,-258
1827,1827,2024-03-04T12:00:00Z,Sacramento Kings vs Chicago Bulls,draftkings,Sacramento Kings,-258,0.7206703910614525,210
1828,1828,2024-03-04T12:00:00Z,Los Angeles Lakers vs Oklahoma City Thunder,draftkings,Los Angeles Lakers,-115,0.5348837209302325,-105
1829,1829,2024-03-04T12:00:00Z,Los Angeles Lakers vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-105,0.5121951219512195,-115
1830,1830,2024-03-05T12:00:00Z,Charlotte Hornets vs Orlando Magic,draftkings,Charlotte Hornets,280,0.2631578947368421,-355
1831,1831,2024-03-05T12:00:00Z,Charlotte Hornets vs Orlando Magic,draftkings,Orlando Magic,-355,0.7802197802197802,280
1832,1832,2024-03-05T12:00:00Z,New York Knicks vs Atlanta Hawks,draftkings,Atlanta Hawks,130,0.43478260869565216,-155
1833,1833,2024-03-05T12:00:00Z,New York Knicks vs Atlanta Hawks,draftkings,New York Knicks,-155,0.6078431372549019,130
1834,1834,2024-03-05T12:00:00Z,Cleveland Cavaliers vs Boston Celtics,draftkings,Boston Celtics,-325,0.7647058823529411,260
1835,1835,2024-03-05T12:00:00Z,Cleveland Cavaliers vs Boston Celtics,draftkings,Cleveland Cavaliers,260,0.2777777777777778,-325
1836,1836,2024-03-05T12:00:00Z,Brooklyn Nets vs Philadelphia 76ers,draftkings,Brooklyn Nets,124,0.44642857142857145,-148
1837,1837,2024-03-05T12:00:00Z,Brooklyn Nets vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-148,0.5967741935483871,124
1838,1838,2024-03-05T12:00:00Z,Miami Heat vs Detroit Pistons,draftkings,Detroit Pistons,470,0.17543859649122806,-650
1839,1839,2024-03-05T12:00:00Z,Miami Heat vs Detroit Pistons,draftkings,Miami Heat,-650,0.8666666666666667,470
1840,1840,2024-03-05T12:00:00Z,Toronto Raptors vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-395,0.797979797979798,310
1841,1841,2024-03-05T12:00:00Z,Toronto Raptors vs New Orleans Pelicans,draftkings,Toronto Raptors,310,0.24390243902439024,-395
1842,1842,2024-03-05T12:00:00Z,Houston Rockets vs San Antonio Spurs,draftkings,Houston Rockets,-305,0.7530864197530864,245
1843,1843,2024-03-05T12:00:00Z,Houston Rockets vs San Antonio Spurs,draftkings,San Antonio Spurs,245,0.2898550724637681,-305
1844,1844,2024-03-05T12:00:00Z,Dallas Mavericks vs Indiana Pacers,draftkings,Dallas Mavericks,-185,0.6491228070175439,154
1845,1845,2024-03-05T12:00:00Z,Dallas Mavericks vs Indiana Pacers,draftkings,Indiana Pacers,154,0.3937007874015748,-185
1846,1846,2024-03-05T12:00:00Z,Denver Nuggets vs Phoenix Suns,draftkings,Denver Nuggets,-440,0.8148148148148148,340
1847,1847,2024-03-05T12:00:00Z,Denver Nuggets vs Phoenix Suns,draftkings,Phoenix Suns,340,0.22727272727272727,-440
1848,1848,2024-03-06T12:00:00Z,Washington Wizards vs Orlando Magic,draftkings,Orlando Magic,-305,0.7530864197530864,245
1849,1849,2024-03-06T12:00:00Z,Washington Wizards vs Orlando Magic,draftkings,Washington Wizards,245,0.2898550724637681,-305
1850,1850,2024-03-06T12:00:00Z,Atlanta Hawks vs Cleveland Cavaliers,draftkings,Atlanta Hawks,-135,0.574468085106383,114
1851,1851,2024-03-06T12:00:00Z,Atlanta Hawks vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,114,0.4672897196261682,-135
1852,1852,2024-03-06T12:00:00Z,Houston Rockets vs Los Angeles Clippers,draftkings,Houston Rockets,205,0.32786885245901637,-250
1853,1853,2024-03-06T12:00:00Z,Houston Rockets vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-250,0.7142857142857143,205
1854,1854,2024-03-06T12:00:00Z,Philadelphia 76ers vs Memphis Grizzlies,draftkings,Memphis Grizzlies,180,0.35714285714285715,-218
1855,1855,2024-03-06T12:00:00Z,Philadelphia 76ers vs Memphis Grizzlies,draftkings,Philadelphia 76ers,-218,0.6855345911949685,180
1856,1856,2024-03-06T12:00:00Z,Utah Jazz vs Chicago Bulls,draftkings,Chicago Bulls,-180,0.6428571428571429,150
1857,1857,2024-03-06T12:00:00Z,Utah Jazz vs Chicago Bulls,draftkings,Utah Jazz,150,0.4,-180
1858,1858,2024-03-06T12:00:00Z,Golden State Warriors vs Milwaukee Bucks,draftkings,Golden State Warriors,-170,0.6296296296296297,142
1859,1859,2024-03-06T12:00:00Z,Golden State Warriors vs Milwaukee Bucks,draftkings,Milwaukee Bucks,142,0.4132231404958678,-170
1860,1860,2024-03-06T12:00:00Z,Portland Trail Blazers vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-850,0.8947368421052632,575
1861,1861,2024-03-06T12:00:00Z,Portland Trail Blazers vs Oklahoma City Thunder,draftkings,Portland Trail Blazers,575,0.14814814814814814,-850
1862,1862,2024-03-06T12:00:00Z,Los Angeles Lakers vs Sacramento Kings,draftkings,Los Angeles Lakers,-175,0.6363636363636364,145
1863,1863,2024-03-06T12:00:00Z,Los Angeles Lakers vs Sacramento Kings,draftkings,Sacramento Kings,145,0.40816326530612246,-175
1864,1864,2024-03-07T12:00:00Z,Detroit Pistons vs Brooklyn Nets,draftkings,Brooklyn Nets,-130,0.5652173913043478,110
1865,1865,2024-03-07T12:00:00Z,Detroit Pistons vs Brooklyn Nets,draftkings,Detroit Pistons,110,0.47619047619047616,-130
1866,1866,2024-03-07T12:00:00Z,Indiana Pacers vs Minnesota Timberwolves,draftkings,Indiana Pacers,-120,0.5454545454545454,100
1867,1867,2024-03-07T12:00:00Z,Indiana Pacers vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,100,0.5,-120
1868,1868,2024-03-07T12:00:00Z,Dallas Mavericks vs Miami Heat,draftkings,Dallas Mavericks,-192,0.6575342465753424,160
1869,1869,2024-03-07T12:00:00Z,Dallas Mavericks vs Miami Heat,draftkings,Miami Heat,160,0.38461538461538464,-192
1870,1870,2024-03-07T12:00:00Z,Phoenix Suns vs Toronto Raptors,draftkings,Phoenix Suns,-520,0.8387096774193549,390
1871,1871,2024-03-07T12:00:00Z,Phoenix Suns vs Toronto Raptors,draftkings,Toronto Raptors,390,0.20408163265306123,-520
1872,1872,2024-03-07T12:00:00Z,Denver Nuggets vs Boston Celtics,draftkings,Boston Celtics,-105,0.5121951219512195,-115
1873,1873,2024-03-07T12:00:00Z,Denver Nuggets vs Boston Celtics,draftkings,Denver Nuggets,-115,0.5348837209302325,-105
1874,1874,2024-03-07T12:00:00Z,Golden State Warriors vs Chicago Bulls,draftkings,Chicago Bulls,245,0.2898550724637681,-305
1875,1875,2024-03-07T12:00:00Z,Golden State Warriors vs Chicago Bulls,draftkings,Golden State Warriors,-305,0.7530864197530864,245
1876,1876,2024-03-07T12:00:00Z,Sacramento Kings vs San Antonio Spurs,draftkings,Sacramento Kings,-535,0.84251968503937,400
1877,1877,2024-03-07T12:00:00Z,Sacramento Kings vs San Antonio Spurs,draftkings,San Antonio Spurs,400,0.2,-535
1878,1878,2024-03-08T12:00:00Z,Washington Wizards vs Charlotte Hornets,draftkings,Charlotte Hornets,120,0.45454545454545453,-142
1879,1879,2024-03-08T12:00:00Z,Washington Wizards vs Charlotte Hornets,draftkings,Washington Wizards,-142,0.5867768595041323,120
1880,1880,2024-03-08T12:00:00Z,Philadelphia 76ers vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-310,0.7560975609756098,250
1881,1881,2024-03-08T12:00:00Z,Philadelphia 76ers vs New Orleans Pelicans,draftkings,Philadelphia 76ers,250,0.2857142857142857,-310
1882,1882,2024-03-08T12:00:00Z,Cleveland Cavaliers vs Minnesota Timberwolves,draftkings,Cleveland Cavaliers,-110,0.5238095238095238,-110
1883,1883,2024-03-08T12:00:00Z,Cleveland Cavaliers vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-110,0.5238095238095238,-110
1884,1884,2024-03-08T12:00:00Z,New York Knicks vs Orlando Magic,draftkings,New York Knicks,-105,0.5121951219512195,-115
1885,1885,2024-03-08T12:00:00Z,New York Knicks vs Orlando Magic,draftkings,Orlando Magic,-115,0.5348837209302325,-105
1886,1886,2024-03-08T12:00:00Z,Memphis Grizzlies vs Atlanta Hawks,draftkings,Atlanta Hawks,-148,0.5967741935483871,124
1887,1887,2024-03-08T12:00:00Z,Memphis Grizzlies vs Atlanta Hawks,draftkings,Memphis Grizzlies,124,0.44642857142857145,-148
1888,1888,2024-03-08T12:00:00Z,Oklahoma City Thunder vs Miami Heat,draftkings,Miami Heat,270,0.2702702702702703,-340
1889,1889,2024-03-08T12:00:00Z,Oklahoma City Thunder vs Miami Heat,draftkings,Oklahoma City Thunder,-340,0.7727272727272727,270
1890,1890,2024-03-08T12:00:00Z,Portland Trail Blazers vs Houston Rockets,draftkings,Houston Rockets,-218,0.6855345911949685,180
1891,1891,2024-03-08T12:00:00Z,Portland Trail Blazers vs Houston Rockets,draftkings,Portland Trail Blazers,180,0.35714285714285715,-218
1892,1892,2024-03-08T12:00:00Z,Los Angeles Lakers vs Milwaukee Bucks,draftkings,Los Angeles Lakers,-105,0.5121951219512195,-115
1893,1893,2024-03-08T12:00:00Z,Los Angeles Lakers vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-115,0.5348837209302325,-105
1894,1894,2024-03-09T12:00:00Z,Los Angeles Clippers vs Chicago Bulls,draftkings,Chicago Bulls,240,0.29411764705882354,-298
1895,1895,2024-03-09T12:00:00Z,Los Angeles Clippers vs Chicago Bulls,draftkings,Los Angeles Clippers,-298,0.7487437185929648,240
1896,1896,2024-03-09T12:00:00Z,Charlotte Hornets vs Brooklyn Nets,draftkings,Brooklyn Nets,-225,0.6923076923076923,185
1897,1897,2024-03-09T12:00:00Z,Charlotte Hornets vs Brooklyn Nets,draftkings,Charlotte Hornets,185,0.3508771929824561,-225
1898,1898,2024-03-09T12:00:00Z,Detroit Pistons vs Dallas Mavericks,draftkings,Dallas Mavericks,-278,0.7354497354497355,225
1899,1899,2024-03-09T12:00:00Z,Detroit Pistons vs Dallas Mavericks,draftkings,Detroit Pistons,225,0.3076923076923077,-278
1900,1900,2024-03-09T12:00:00Z,Phoenix Suns vs Boston Celtics,draftkings,Boston Celtics,-218,0.6855345911949685,180
1901,1901,2024-03-09T12:00:00Z,Phoenix Suns vs Boston Celtics,draftkings,Phoenix Suns,180,0.35714285714285715,-218
1902,1902,2024-03-09T12:00:00Z,Golden State Warriors vs San Antonio Spurs,draftkings,Golden State Warriors,-395,0.797979797979798,310
1903,1903,2024-03-09T12:00:00Z,Golden State Warriors vs San Antonio Spurs,draftkings,San Antonio Spurs,310,0.24390243902439024,-395
1904,1904,2024-03-09T12:00:00Z,Denver Nuggets vs Utah Jazz,draftkings,Denver Nuggets,-675,0.8709677419354839,490
1905,1905,2024-03-09T12:00:00Z,Denver Nuggets vs Utah Jazz,draftkings,Utah Jazz,490,0.1694915254237288,-675
1906,1906,2024-03-09T12:00:00Z,Portland Trail Blazers vs Toronto Raptors,draftkings,Portland Trail Blazers,114,0.4672897196261682,-135
1907,1907,2024-03-09T12:00:00Z,Portland Trail Blazers vs Toronto Raptors,draftkings,Toronto Raptors,-135,0.574468085106383,114
1908,1908,2024-03-10T12:00:00Z,Los Angeles Clippers vs Milwaukee Bucks,draftkings,Los Angeles Clippers,130,0.43478260869565216,-155
1909,1909,2024-03-10T12:00:00Z,Los Angeles Clippers vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-155,0.6078431372549019,130
1910,1910,2024-03-10T12:00:00Z,Atlanta Hawks vs New Orleans Pelicans,draftkings,Atlanta Hawks,250,0.2857142857142857,-310
1911,1911,2024-03-10T12:00:00Z,Atlanta Hawks vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-310,0.7560975609756098,250
1912,1912,2024-03-10T12:00:00Z,Sacramento Kings vs Houston Rockets,draftkings,Houston Rockets,205,0.32786885245901637,-250
1913,1913,2024-03-10T12:00:00Z,Sacramento Kings vs Houston Rockets,draftkings,Sacramento Kings,-250,0.7142857142857143,205
1914,1914,2024-03-10T12:00:00Z,Orlando Magic vs Indiana Pacers,draftkings,Indiana Pacers,110,0.47619047619047616,-130
1915,1915,2024-03-10T12:00:00Z,Orlando Magic vs Indiana Pacers,draftkings,Orlando Magic,-130,0.5652173913043478,110
1916,1916,2024-03-10T12:00:00Z,Miami Heat vs Washington Wizards,draftkings,Miami Heat,-535,0.84251968503937,400
1917,1917,2024-03-10T12:00:00Z,Miami Heat vs Washington Wizards,draftkings,Washington Wizards,400,0.2,-535
1918,1918,2024-03-10T12:00:00Z,Cleveland Cavaliers vs Brooklyn Nets,draftkings,Brooklyn Nets,270,0.2702702702702703,-340
1919,1919,2024-03-10T12:00:00Z,Cleveland Cavaliers vs Brooklyn Nets,draftkings,Cleveland Cavaliers,-340,0.7727272727272727,270
1920,1920,2024-03-10T12:00:00Z,Oklahoma City Thunder vs Memphis Grizzlies,draftkings,Memphis Grizzlies,750,0.11764705882352941,-1200
1921,1921,2024-03-10T12:00:00Z,Oklahoma City Thunder vs Memphis Grizzlies,draftkings,Oklahoma City Thunder,-1200,0.9230769230769231,750
1922,1922,2024-03-10T12:00:00Z,New York Knicks vs Philadelphia 76ers,draftkings,New York Knicks,-285,0.7402597402597403,230
1923,1923,2024-03-10T12:00:00Z,New York Knicks vs Philadelphia 76ers,draftkings,Philadelphia 76ers,230,0.30303030303030304,-285
1924,1924,2024-03-10T12:00:00Z,Los Angeles Lakers vs Minnesota Timberwolves,draftkings,Los Angeles Lakers,-122,0.5495495495495496,102
1925,1925,2024-03-10T12:00:00Z,Los Angeles Lakers vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,102,0.49504950495049505,-122
1926,1926,2024-03-11T12:00:00Z,Detroit Pistons vs Charlotte Hornets,draftkings,Charlotte Hornets,140,0.4166666666666667,-166
1927,1927,2024-03-11T12:00:00Z,Detroit Pistons vs Charlotte Hornets,draftkings,Detroit Pistons,-166,0.6240601503759399,140
1928,1928,2024-03-11T12:00:00Z,Cleveland Cavaliers vs Phoenix Suns,draftkings,Cleveland Cavaliers,190,0.3448275862068966,-230
1929,1929,2024-03-11T12:00:00Z,Cleveland Cavaliers vs Phoenix Suns,draftkings,Phoenix Suns,-230,0.696969696969697,190
1930,1930,2024-03-11T12:00:00Z,Chicago Bulls vs Dallas Mavericks,draftkings,Chicago Bulls,164,0.3787878787878788,-198
1931,1931,2024-03-11T12:00:00Z,Chicago Bulls vs Dallas Mavericks,draftkings,Dallas Mavericks,-198,0.6644295302013423,164
1932,1932,2024-03-11T12:00:00Z,San Antonio Spurs vs Golden State Warriors,draftkings,Golden State Warriors,-198,0.6644295302013423,164
1933,1933,2024-03-11T12:00:00Z,San Antonio Spurs vs Golden State Warriors,draftkings,San Antonio Spurs,164,0.3787878787878788,-198
1934,1934,2024-03-11T12:00:00Z,Denver Nuggets vs Toronto Raptors,draftkings,Denver Nuggets,-1100,0.9166666666666666,700
1935,1935,2024-03-11T12:00:00Z,Denver Nuggets vs Toronto Raptors,draftkings,Toronto Raptors,700,0.125,-1100
1936,1936,2024-03-11T12:00:00Z,Portland Trail Blazers vs Boston Celtics,draftkings,Boston Celtics,-310,0.7560975609756098,250
1937,1937,2024-03-11T12:00:00Z,Portland Trail Blazers vs Boston Celtics,draftkings,Portland Trail Blazers,250,0.2857142857142857,-310
1938,1938,2024-03-12T12:00:00Z,New York Knicks vs Philadelphia 76ers,draftkings,New York Knicks,-258,0.7206703910614525,210
1939,1939,2024-03-12T12:00:00Z,New York Knicks vs Philadelphia 76ers,draftkings,Philadelphia 76ers,210,0.3225806451612903,-258
1940,1940,2024-03-12T12:00:00Z,Oklahoma City Thunder vs Indiana Pacers,draftkings,Indiana Pacers,225,0.3076923076923077,-278
1941,1941,2024-03-12T12:00:00Z,Oklahoma City Thunder vs Indiana Pacers,draftkings,Oklahoma City Thunder,-278,0.7354497354497355,225
1942,1942,2024-03-12T12:00:00Z,Memphis Grizzlies vs Washington Wizards,draftkings,Memphis Grizzlies,114,0.4672897196261682,-135
1943,1943,2024-03-12T12:00:00Z,Memphis Grizzlies vs Washington Wizards,draftkings,Washington Wizards,-135,0.574468085106383,114
1944,1944,2024-03-12T12:00:00Z,San Antonio Spurs vs Houston Rockets,draftkings,Houston Rockets,-170,0.6296296296296297,142
1945,1945,2024-03-12T12:00:00Z,San Antonio Spurs vs Houston Rockets,draftkings,San Antonio Spurs,142,0.4132231404958678,-170
1946,1946,2024-03-12T12:00:00Z,Utah Jazz vs Boston Celtics,draftkings,Boston Celtics,-245,0.7101449275362319,200
1947,1947,2024-03-12T12:00:00Z,Utah Jazz vs Boston Celtics,draftkings,Utah Jazz,200,0.3333333333333333,-245
1948,1948,2024-03-12T12:00:00Z,Los Angeles Clippers vs Minnesota Timberwolves,draftkings,Los Angeles Clippers,-278,0.7354497354497355,225
1949,1949,2024-03-12T12:00:00Z,Los Angeles Clippers vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,225,0.3076923076923077,-278
1950,1950,2024-03-12T12:00:00Z,Sacramento Kings vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-135,0.574468085106383,114
1951,1951,2024-03-12T12:00:00Z,Sacramento Kings vs Milwaukee Bucks,draftkings,Sacramento Kings,114,0.4672897196261682,-135
1952,1952,2024-03-13T12:00:00Z,Orlando Magic vs Brooklyn Nets,draftkings,Brooklyn Nets,235,0.29850746268656714,-290
1953,1953,2024-03-13T12:00:00Z,Orlando Magic vs Brooklyn Nets,draftkings,Orlando Magic,-290,0.7435897435897436,235
1954,1954,2024-03-13T12:00:00Z,Detroit Pistons vs Toronto Raptors,draftkings,Detroit Pistons,-162,0.6183206106870229,136
1955,1955,2024-03-13T12:00:00Z,Detroit Pistons vs Toronto Raptors,draftkings,Toronto Raptors,136,0.423728813559322,-162
1956,1956,2024-03-13T12:00:00Z,Indiana Pacers vs Chicago Bulls,draftkings,Chicago Bulls,142,0.4132231404958678,-170
1957,1957,2024-03-13T12:00:00Z,Indiana Pacers vs Chicago Bulls,draftkings,Indiana Pacers,-170,0.6296296296296297,142
1958,1958,2024-03-13T12:00:00Z,Miami Heat vs Denver Nuggets,draftkings,Denver Nuggets,-192,0.6575342465753424,160
1959,1959,2024-03-13T12:00:00Z,Miami Heat vs Denver Nuggets,draftkings,Miami Heat,160,0.38461538461538464,-192
1960,1960,2024-03-13T12:00:00Z,Memphis Grizzlies vs Charlotte Hornets,draftkings,Charlotte Hornets,-130,0.5652173913043478,110
1961,1961,2024-03-13T12:00:00Z,Memphis Grizzlies vs Charlotte Hornets,draftkings,Memphis Grizzlies,110,0.47619047619047616,-130
1962,1962,2024-03-13T12:00:00Z,New Orleans Pelicans vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,230,0.30303030303030304,-285
1963,1963,2024-03-13T12:00:00Z,New Orleans Pelicans vs Cleveland Cavaliers,draftkings,New Orleans Pelicans,-285,0.7402597402597403,230
1964,1964,2024-03-13T12:00:00Z,Dallas Mavericks vs Golden State Warriors,draftkings,Dallas Mavericks,-305,0.7530864197530864,245
1965,1965,2024-03-13T12:00:00Z,Dallas Mavericks vs Golden State Warriors,draftkings,Golden State Warriors,245,0.2898550724637681,-305
1966,1966,2024-03-13T12:00:00Z,Portland Trail Blazers vs Atlanta Hawks,draftkings,Atlanta Hawks,-162,0.6183206106870229,136
1967,1967,2024-03-13T12:00:00Z,Portland Trail Blazers vs Atlanta Hawks,draftkings,Portland Trail Blazers,136,0.423728813559322,-162
1968,1968,2024-03-13T12:00:00Z,Sacramento Kings vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-122,0.5495495495495496,102
1969,1969,2024-03-13T12:00:00Z,Sacramento Kings vs Los Angeles Lakers,draftkings,Sacramento Kings,102,0.49504950495049505,-122
1970,1970,2024-03-14T12:00:00Z,Boston Celtics vs Phoenix Suns,draftkings,Boston Celtics,-250,0.7142857142857143,205
1971,1971,2024-03-14T12:00:00Z,Boston Celtics vs Phoenix Suns,draftkings,Phoenix Suns,205,0.32786885245901637,-250
1972,1972,2024-03-14T12:00:00Z,Chicago Bulls vs Los Angeles Clippers,draftkings,Chicago Bulls,235,0.29850746268656714,-290
1973,1973,2024-03-14T12:00:00Z,Chicago Bulls vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-290,0.7435897435897436,235
1974,1974,2024-03-14T12:00:00Z,Houston Rockets vs Washington Wizards,draftkings,Houston Rockets,-325,0.7647058823529411,260
1975,1975,2024-03-14T12:00:00Z,Houston Rockets vs Washington Wizards,draftkings,Washington Wizards,260,0.2777777777777778,-325
1976,1976,2024-03-14T12:00:00Z,Milwaukee Bucks vs Philadelphia 76ers,draftkings,Milwaukee Bucks,-375,0.7894736842105263,295
1977,1977,2024-03-14T12:00:00Z,Milwaukee Bucks vs Philadelphia 76ers,draftkings,Philadelphia 76ers,295,0.25316455696202533,-375
1978,1978,2024-03-14T12:00:00Z,Oklahoma City Thunder vs Dallas Mavericks,draftkings,Dallas Mavericks,350,0.2222222222222222,-455
1979,1979,2024-03-14T12:00:00Z,Oklahoma City Thunder vs Dallas Mavericks,draftkings,Oklahoma City Thunder,-455,0.8198198198198198,350
1980,1980,2024-03-14T12:00:00Z,Portland Trail Blazers vs New York Knicks,draftkings,New York Knicks,-520,0.8387096774193549,390
1981,1981,2024-03-14T12:00:00Z,Portland Trail Blazers vs New York Knicks,draftkings,Portland Trail Blazers,390,0.20408163265306123,-520
1982,1982,2024-03-15T12:00:00Z,Charlotte Hornets vs Phoenix Suns,draftkings,Charlotte Hornets,350,0.2222222222222222,-455
1983,1983,2024-03-15T12:00:00Z,Charlotte Hornets vs Phoenix Suns,draftkings,Phoenix Suns,-455,0.8198198198198198,350
1984,1984,2024-03-15T12:00:00Z,Detroit Pistons vs Miami Heat,draftkings,Detroit Pistons,270,0.2702702702702703,-340
1985,1985,2024-03-15T12:00:00Z,Detroit Pistons vs Miami Heat,draftkings,Miami Heat,-340,0.7727272727272727,270
1986,1986,2024-03-15T12:00:00Z,Toronto Raptors vs Orlando Magic,draftkings,Orlando Magic,-340,0.7727272727272727,270
1987,1987,2024-03-15T12:00:00Z,Toronto Raptors vs Orlando Magic,draftkings,Toronto Raptors,270,0.2702702702702703,-340
1988,1988,2024-03-15T12:00:00Z,New Orleans Pelicans vs Los Angeles Clippers,draftkings,Los Angeles Clippers,240,0.29411764705882354,-298
1989,1989,2024-03-15T12:00:00Z,New Orleans Pelicans vs Los Angeles Clippers,draftkings,New Orleans Pelicans,-298,0.7487437185929648,240
1990,1990,2024-03-15T12:00:00Z,San Antonio Spurs vs Denver Nuggets,draftkings,Denver Nuggets,-535,0.84251968503937,400
1991,1991,2024-03-15T12:00:00Z,San Antonio Spurs vs Denver Nuggets,draftkings,San Antonio Spurs,400,0.2,-535
1992,1992,2024-03-15T12:00:00Z,Utah Jazz vs Atlanta Hawks,draftkings,Atlanta Hawks,-135,0.574468085106383,114
1993,1993,2024-03-15T12:00:00Z,Utah Jazz vs Atlanta Hawks,draftkings,Utah Jazz,114,0.4672897196261682,-135
1994,1994,2024-03-16T12:00:00Z,Houston Rockets vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-225,0.6923076923076923,185
1995,1995,2024-03-16T12:00:00Z,Houston Rockets vs Cleveland Cavaliers,draftkings,Houston Rockets,185,0.3508771929824561,-225
1996,1996,2024-03-16T12:00:00Z,New Orleans Pelicans vs Portland Trail Blazers,draftkings,New Orleans Pelicans,-1000,0.9090909090909091,650
1997,1997,2024-03-16T12:00:00Z,New Orleans Pelicans vs Portland Trail Blazers,draftkings,Portland Trail Blazers,650,0.13333333333333333,-1000
1998,1998,2024-03-16T12:00:00Z,Indiana Pacers vs Brooklyn Nets,draftkings,Brooklyn Nets,300,0.25,-380
1999,1999,2024-03-16T12:00:00Z,Indiana Pacers vs Brooklyn Nets,draftkings,Indiana Pacers,-380,0.7916666666666666,300
2000,2000,2024-03-16T12:00:00Z,Philadelphia 76ers vs Charlotte Hornets,draftkings,Charlotte Hornets,380,0.20833333333333334,-500
2001,2001,2024-03-16T12:00:00Z,Philadelphia 76ers vs Charlotte Hornets,draftkings,Philadelphia 76ers,-500,0.8333333333333334,380
2002,2002,2024-03-16T12:00:00Z,Chicago Bulls vs Washington Wizards,draftkings,Chicago Bulls,-485,0.8290598290598291,370
2003,2003,2024-03-16T12:00:00Z,Chicago Bulls vs Washington Wizards,draftkings,Washington Wizards,370,0.2127659574468085,-485
2004,2004,2024-03-16T12:00:00Z,Memphis Grizzlies vs Oklahoma City Thunder,draftkings,Memphis Grizzlies,330,0.23255813953488372,-425
2005,2005,2024-03-16T12:00:00Z,Memphis Grizzlies vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-425,0.8095238095238095,330
2006,2006,2024-03-16T12:00:00Z,Los Angeles Lakers vs Golden State Warriors,draftkings,Golden State Warriors,130,0.43478260869565216,-155
2007,2007,2024-03-16T12:00:00Z,Los Angeles Lakers vs Golden State Warriors,draftkings,Los Angeles Lakers,-155,0.6078431372549019,130
2008,2008,2024-03-16T12:00:00Z,Utah Jazz vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-325,0.7647058823529411,260
2009,2009,2024-03-16T12:00:00Z,Utah Jazz vs Minnesota Timberwolves,draftkings,Utah Jazz,260,0.2777777777777778,-325
2010,2010,2024-03-16T12:00:00Z,Sacramento Kings vs New York Knicks,draftkings,New York Knicks,130,0.43478260869565216,-155
