Date,Matchup,Bookmaker,Team,Moneyline Odds
2024-03-22T12:00:00Z,Minnesota Timberwolves vs Cleveland Cavaliers,draftkings,Minnesota Timberwolves,-278
2024-03-22T12:00:00Z,San Antonio Spurs vs Memphis Grizzlies,draftkings,Memphis Grizzlies,205
2024-03-22T12:00:00Z,San Antonio Spurs vs Memphis Grizzlies,draftkings,San Antonio Spurs,-250
2024-03-22T12:00:00Z,Miami Heat vs New Orleans Pelicans,draftkings,Miami Heat,-155
2024-03-22T12:00:00Z,Miami Heat vs New Orleans Pelicans,draftkings,New Orleans Pelicans,130
2024-03-22T12:00:00Z,Golden State Warriors vs Indiana Pacers,draftkings,Golden State Warriors,-198
2024-03-22T12:00:00Z,Golden State Warriors vs Indiana Pacers,draftkings,Indiana Pacers,164
2024-03-22T12:00:00Z,Portland Trail Blazers vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-950
2024-03-22T12:00:00Z,Portland Trail Blazers vs Los Angeles Clippers,draftkings,Portland Trail Blazers,625
2024-03-22T12:00:00Z,Los Angeles Lakers vs Philadelphia 76ers,draftkings,Los Angeles Lakers,-310
2024-03-22T12:00:00Z,Los Angeles Lakers vs Philadelphia 76ers,draftkings,Philadelphia 76ers,250
2024-03-23T12:00:00Z,New York Knicks vs Brooklyn Nets,draftkings,Brooklyn Nets,250
2024-03-23T12:00:00Z,New York Knicks vs Brooklyn Nets,draftkings,New York Knicks,-310
2024-03-23T12:00:00Z,Orlando Magic vs Sacramento Kings,draftkings,Orlando Magic,-155
2024-03-23T12:00:00Z,Orlando Magic vs Sacramento Kings,draftkings,Sacramento Kings,130
2024-03-23T12:00:00Z,Atlanta Hawks vs Charlotte Hornets,draftkings,Atlanta Hawks,-395
2024-03-23T12:00:00Z,Atlanta Hawks vs Charlotte Hornets,draftkings,Charlotte Hornets,310
2024-03-23T12:00:00Z,San Antonio Spurs vs Phoenix Suns,draftkings,Phoenix Suns,-455
2024-03-23T12:00:00Z,San Antonio Spurs vs Phoenix Suns,draftkings,San Antonio Spurs,350
2024-03-23T12:00:00Z,Washington Wizards vs Toronto Raptors,draftkings,Toronto Raptors,190
2024-03-23T12:00:00Z,Washington Wizards vs Toronto Raptors,draftkings,Washington Wizards,-230
2024-03-24T12:00:00Z,Detroit Pistons vs New Orleans Pelicans,draftkings,Detroit Pistons,500
2024-03-24T12:00:00Z,Detroit Pistons vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-700
2024-03-24T12:00:00Z,Los Angeles Clippers vs Philadelphia 76ers,draftkings,Los Angeles Clippers,-470
2024-03-24T12:00:00Z,Los Angeles Clippers vs Philadelphia 76ers,draftkings,Philadelphia 76ers,360
2024-03-24T12:00:00Z,Miami Heat vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,145
2024-03-24T12:00:00Z,Miami Heat vs Cleveland Cavaliers,draftkings,Miami Heat,-175
2024-03-24T12:00:00Z,Minnesota Timberwolves vs Golden State Warriors,draftkings,Golden State Warriors,130
2024-03-24T12:00:00Z,Minnesota Timberwolves vs Golden State Warriors,draftkings,Minnesota Timberwolves,-155
2024-03-24T12:00:00Z,Milwaukee Bucks vs Oklahoma City Thunder,draftkings,Milwaukee Bucks,-148
2024-03-24T12:00:00Z,Milwaukee Bucks vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,124
2024-03-24T12:00:00Z,Los Angeles Lakers vs Indiana Pacers,draftkings,Indiana Pacers,142
2024-03-24T12:00:00Z,Los Angeles Lakers vs Indiana Pacers,draftkings,Los Angeles Lakers,-170
2024-03-25T12:00:00Z,Cleveland Cavaliers vs Charlotte Hornets,draftkings,Charlotte Hornets,490
2024-03-25T12:00:00Z,Cleveland Cavaliers vs Charlotte Hornets,draftkings,Cleveland Cavaliers,-675
2024-03-25T12:00:00Z,Atlanta Hawks vs Boston Celtics,draftkings,Atlanta Hawks,490
2024-03-25T12:00:00Z,Atlanta Hawks vs Boston Celtics,draftkings,Boston Celtics,-675
2024-03-25T12:00:00Z,Toronto Raptors vs Brooklyn Nets,draftkings,Brooklyn Nets,-238
2024-03-25T12:00:00Z,Toronto Raptors vs Brooklyn Nets,draftkings,Toronto Raptors,195
2024-03-25T12:00:00Z,New York Knicks vs Detroit Pistons,draftkings,Detroit Pistons,950
2024-03-25T12:00:00Z,New York Knicks vs Detroit Pistons,draftkings,New York Knicks,-1650
2024-03-25T12:00:00Z,Chicago Bulls vs Washington Wizards,draftkings,Chicago Bulls,-950
2024-03-25T12:00:00Z,Chicago Bulls vs Washington Wizards,draftkings,Washington Wizards,625
2024-03-25T12:00:00Z,Houston Rockets vs Portland Trail Blazers,draftkings,Houston Rockets,-750
2024-03-25T12:00:00Z,Houston Rockets vs Portland Trail Blazers,draftkings,Portland Trail Blazers,525
2024-03-25T12:00:00Z,San Antonio Spurs vs Phoenix Suns,draftkings,Phoenix Suns,-800
2024-03-25T12:00:00Z,San Antonio Spurs vs Phoenix Suns,draftkings,San Antonio Spurs,550
2024-03-25T12:00:00Z,Utah Jazz vs Dallas Mavericks,draftkings,Dallas Mavericks,-345
2024-03-25T12:00:00Z,Utah Jazz vs Dallas Mavericks,draftkings,Utah Jazz,275
2024-03-25T12:00:00Z,Denver Nuggets vs Memphis Grizzlies,draftkings,Denver Nuggets,-1450
2024-03-25T12:00:00Z,Denver Nuggets vs Memphis Grizzlies,draftkings,Memphis Grizzlies,850
2024-03-25T12:00:00Z,Sacramento Kings vs Philadelphia 76ers,draftkings,Philadelphia 76ers,310
2024-03-25T12:00:00Z,Sacramento Kings vs Philadelphia 76ers,draftkings,Sacramento Kings,-395
2024-03-25T12:00:00Z,Los Angeles Clippers vs Indiana Pacers,draftkings,Indiana Pacers,190
2024-03-25T12:00:00Z,Los Angeles Clippers vs Indiana Pacers,draftkings,Los Angeles Clippers,-230
2024-03-26T12:00:00Z,Miami Heat vs Golden State Warriors,draftkings,Golden State Warriors,-122
2024-03-26T12:00:00Z,Miami Heat vs Golden State Warriors,draftkings,Miami Heat,102
2024-03-26T12:00:00Z,Milwaukee Bucks vs Los Angeles Lakers,draftkings,Los Angeles Lakers,320
2024-03-26T12:00:00Z,Milwaukee Bucks vs Los Angeles Lakers,draftkings,Milwaukee Bucks,-410
2024-03-26T12:00:00Z,New Orleans Pelicans vs Oklahoma City Thunder,draftkings,New Orleans Pelicans,105
2024-03-26T12:00:00Z,New Orleans Pelicans vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-125
2024-03-26T12:00:00Z,Sacramento Kings vs Dallas Mavericks,draftkings,Dallas Mavericks,-102
2024-03-26T12:00:00Z,Sacramento Kings vs Dallas Mavericks,draftkings,Sacramento Kings,-118
2024-03-27T12:00:00Z,Washington Wizards vs Brooklyn Nets,draftkings,Brooklyn Nets,-155
2024-03-27T12:00:00Z,Washington Wizards vs Brooklyn Nets,draftkings,Washington Wizards,130
2024-03-27T12:00:00Z,Charlotte Hornets vs Cleveland Cavaliers,draftkings,Charlotte Hornets,400
2024-03-27T12:00:00Z,Charlotte Hornets vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-535
2024-03-27T12:00:00Z,Orlando Magic vs Golden State Warriors,draftkings,Golden State Warriors,170
2024-03-27T12:00:00Z,Orlando Magic vs Golden State Warriors,draftkings,Orlando Magic,-205
2024-03-27T12:00:00Z,Atlanta Hawks vs Portland Trail Blazers,draftkings,Atlanta Hawks,-550
2024-03-27T12:00:00Z,Atlanta Hawks vs Portland Trail Blazers,draftkings,Portland Trail Blazers,410
2024-03-27T12:00:00Z,Philadelphia 76ers vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-238
2024-03-27T12:00:00Z,Philadelphia 76ers vs Los Angeles Clippers,draftkings,Philadelphia 76ers,195
2024-03-27T12:00:00Z,Toronto Raptors vs New York Knicks,draftkings,New York Knicks,-900
2024-03-27T12:00:00Z,Toronto Raptors vs New York Knicks,draftkings,Toronto Raptors,600
2024-03-27T12:00:00Z,Chicago Bulls vs Indiana Pacers,draftkings,Chicago Bulls,120
2024-03-27T12:00:00Z,Chicago Bulls vs Indiana Pacers,draftkings,Indiana Pacers,-142
2024-03-27T12:00:00Z,Minnesota Timberwolves vs Detroit Pistons,draftkings,Detroit Pistons,800
2024-03-27T12:00:00Z,Minnesota Timberwolves vs Detroit Pistons,draftkings,Minnesota Timberwolves,-1350
2024-03-27T12:00:00Z,Oklahoma City Thunder vs Houston Rockets,draftkings,Houston Rockets,200
2024-03-27T12:00:00Z,Oklahoma City Thunder vs Houston Rockets,draftkings,Oklahoma City Thunder,-245
2024-03-27T12:00:00Z,Memphis Grizzlies vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-166
2024-03-27T12:00:00Z,Memphis Grizzlies vs Los Angeles Lakers,draftkings,Memphis Grizzlies,140
2024-03-27T12:00:00Z,Utah Jazz vs San Antonio Spurs,draftkings,San Antonio Spurs,124
2024-03-27T12:00:00Z,Utah Jazz vs San Antonio Spurs,draftkings,Utah Jazz,-148
2024-03-27T12:00:00Z,Denver Nuggets vs Phoenix Suns,draftkings,Denver Nuggets,-298
2024-03-27T12:00:00Z,Denver Nuggets vs Phoenix Suns,draftkings,Phoenix Suns,240
2024-03-28T12:00:00Z,Atlanta Hawks vs Boston Celtics,draftkings,Atlanta Hawks,950
2024-03-28T12:00:00Z,Atlanta Hawks vs Boston Celtics,draftkings,Boston Celtics,-1650
2024-03-28T12:00:00Z,New Orleans Pelicans vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-130
2024-03-28T12:00:00Z,New Orleans Pelicans vs Milwaukee Bucks,draftkings,New Orleans Pelicans,110
2024-03-29T12:00:00Z,Charlotte Hornets vs Golden State Warriors,draftkings,Charlotte Hornets,575
2024-03-29T12:00:00Z,Charlotte Hornets vs Golden State Warriors,draftkings,Golden State Warriors,-850
2024-03-29T12:00:00Z,Washington Wizards vs Detroit Pistons,draftkings,Detroit Pistons,154
2024-03-29T12:00:00Z,Washington Wizards vs Detroit Pistons,draftkings,Washington Wizards,-185
2024-03-29T12:00:00Z,Indiana Pacers vs Los Angeles Lakers,draftkings,Indiana Pacers,-155
2024-03-29T12:00:00Z,Indiana Pacers vs Los Angeles Lakers,draftkings,Los Angeles Lakers,130
2024-03-29T12:00:00Z,Orlando Magic vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-122
2024-03-29T12:00:00Z,Orlando Magic vs Los Angeles Clippers,draftkings,Orlando Magic,102
2024-03-29T12:00:00Z,Brooklyn Nets vs Chicago Bulls,draftkings,Brooklyn Nets,150
2024-03-29T12:00:00Z,Brooklyn Nets vs Chicago Bulls,draftkings,Chicago Bulls,-180
2024-03-29T12:00:00Z,Cleveland Cavaliers vs Philadelphia 76ers,draftkings,Cleveland Cavaliers,-325
2024-03-29T12:00:00Z,Cleveland Cavaliers vs Philadelphia 76ers,draftkings,Philadelphia 76ers,260
2024-03-29T12:00:00Z,San Antonio Spurs vs New York Knicks,draftkings,New York Knicks,-440
2024-03-29T12:00:00Z,San Antonio Spurs vs New York Knicks,draftkings,San Antonio Spurs,340
2024-03-29T12:00:00Z,Miami Heat vs Portland Trail Blazers,draftkings,Miami Heat,-1200
2024-03-29T12:00:00Z,Miami Heat vs Portland Trail Blazers,draftkings,Portland Trail Blazers,750
2024-03-29T12:00:00Z,Oklahoma City Thunder vs Phoenix Suns,draftkings,Oklahoma City Thunder,114
2024-03-29T12:00:00Z,Oklahoma City Thunder vs Phoenix Suns,draftkings,Phoenix Suns,-135
2024-03-29T12:00:00Z,Denver Nuggets vs Minnesota Timberwolves,draftkings,Denver Nuggets,-270
2024-03-29T12:00:00Z,Denver Nuggets vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,220
2024-03-29T12:00:00Z,Utah Jazz vs Houston Rockets,draftkings,Houston Rockets,-285
2024-03-29T12:00:00Z,Utah Jazz vs Houston Rockets,draftkings,Utah Jazz,230
2024-03-29T12:00:00Z,Sacramento Kings vs Dallas Mavericks,draftkings,Dallas Mavericks,-105
2024-03-29T12:00:00Z,Sacramento Kings vs Dallas Mavericks,draftkings,Sacramento Kings,-115
2024-03-30T12:00:00Z,New Orleans Pelicans vs Boston Celtics,draftkings,Boston Celtics,-230
2024-03-30T12:00:00Z,New Orleans Pelicans vs Boston Celtics,draftkings,New Orleans Pelicans,190
2024-03-30T12:00:00Z,Orlando Magic vs Memphis Grizzlies,draftkings,Memphis Grizzlies,575
2024-03-30T12:00:00Z,Orlando Magic vs Memphis Grizzlies,draftkings,Orlando Magic,-850
2024-03-30T12:00:00Z,Atlanta Hawks vs Milwaukee Bucks,draftkings,Atlanta Hawks,164
2024-03-30T12:00:00Z,Atlanta Hawks vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-198
2024-03-31T12:00:00Z,Denver Nuggets vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,180
2024-03-31T12:00:00Z,Denver Nuggets vs Cleveland Cavaliers,draftkings,Denver Nuggets,-218
2024-03-31T12:00:00Z,Brooklyn Nets vs Los Angeles Lakers,draftkings,Brooklyn Nets,195
2024-03-31T12:00:00Z,Brooklyn Nets vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-238
2024-03-31T12:00:00Z,Charlotte Hornets vs Los Angeles Clippers,draftkings,Charlotte Hornets,900
2024-03-31T12:00:00Z,Charlotte Hornets vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-1600
2024-03-31T12:00:00Z,Washington Wizards vs Miami Heat,draftkings,Miami Heat,-535
2024-03-31T12:00:00Z,Washington Wizards vs Miami Heat,draftkings,Washington Wizards,400
2024-03-31T12:00:00Z,Toronto Raptors vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-650
2024-03-31T12:00:00Z,Toronto Raptors vs Philadelphia 76ers,draftkings,Toronto Raptors,470
2024-03-31T12:00:00Z,Minnesota Timberwolves vs Chicago Bulls,draftkings,Chicago Bulls,275
2024-03-31T12:00:00Z,Minnesota Timberwolves vs Chicago Bulls,draftkings,Minnesota Timberwolves,-345
2024-03-31T12:00:00Z,Houston Rockets vs Dallas Mavericks,draftkings,Dallas Mavericks,-135
2024-03-31T12:00:00Z,Houston Rockets vs Dallas Mavericks,draftkings,Houston Rockets,114
2024-03-31T12:00:00Z,San Antonio Spurs vs Golden State Warriors,draftkings,Golden State Warriors,-355
2024-03-31T12:00:00Z,San Antonio Spurs vs Golden State Warriors,draftkings,San Antonio Spurs,280
2024-03-31T12:00:00Z,New York Knicks vs Oklahoma City Thunder,draftkings,New York Knicks,-155
2024-03-31T12:00:00Z,New York Knicks vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,130
2024-03-31T12:00:00Z,Sacramento Kings vs Utah Jazz,draftkings,Sacramento Kings,-1050
2024-03-31T12:00:00Z,Sacramento Kings vs Utah Jazz,draftkings,Utah Jazz,675
2024-04-01T12:00:00Z,Indiana Pacers vs Brooklyn Nets,draftkings,Brooklyn Nets,490
2024-04-01T12:00:00Z,Indiana Pacers vs Brooklyn Nets,draftkings,Indiana Pacers,-675
2024-04-01T12:00:00Z,Charlotte Hornets vs Boston Celtics,draftkings,Boston Celtics,-1800
2024-04-01T12:00:00Z,Charlotte Hornets vs Boston Celtics,draftkings,Charlotte Hornets,1000
2024-04-01T12:00:00Z,Detroit Pistons vs Memphis Grizzlies,draftkings,Detroit Pistons,-142
2024-04-01T12:00:00Z,Detroit Pistons vs Memphis Grizzlies,draftkings,Memphis Grizzlies,120
2024-04-01T12:00:00Z,Orlando Magic vs Portland Trail Blazers,draftkings,Orlando Magic,-1650
2024-04-01T12:00:00Z,Orlando Magic vs Portland Trail Blazers,draftkings,Portland Trail Blazers,950
2024-04-01T12:00:00Z,Chicago Bulls vs Atlanta Hawks,draftkings,Atlanta Hawks,124
2024-04-01T12:00:00Z,Chicago Bulls vs Atlanta Hawks,draftkings,Chicago Bulls,-148
2024-04-01T12:00:00Z,New Orleans Pelicans vs Phoenix Suns,draftkings,New Orleans Pelicans,-105
2024-04-01T12:00:00Z,New Orleans Pelicans vs Phoenix Suns,draftkings,Phoenix Suns,-115
2024-04-02T12:00:00Z,Toronto Raptors vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-850
2024-04-02T12:00:00Z,Toronto Raptors vs Los Angeles Lakers,draftkings,Toronto Raptors,575
2024-04-02T12:00:00Z,Washington Wizards vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-1000
2024-04-02T12:00:00Z,Washington Wizards vs Milwaukee Bucks,draftkings,Washington Wizards,650
2024-04-02T12:00:00Z,Miami Heat vs New York Knicks,draftkings,Miami Heat,-148
2024-04-02T12:00:00Z,Miami Heat vs New York Knicks,draftkings,New York Knicks,124
2024-04-02T12:00:00Z,Philadelphia 76ers vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-205
2024-04-02T12:00:00Z,Philadelphia 76ers vs Oklahoma City Thunder,draftkings,Philadelphia 76ers,170
2024-04-02T12:00:00Z,Minnesota Timberwolves vs Houston Rockets,draftkings,Houston Rockets,275
2024-04-02T12:00:00Z,Minnesota Timberwolves vs Houston Rockets,draftkings,Minnesota Timberwolves,-345
2024-04-02T12:00:00Z,Utah Jazz vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-700
2024-04-02T12:00:00Z,Utah Jazz vs Cleveland Cavaliers,draftkings,Utah Jazz,500
2024-04-02T12:00:00Z,Denver Nuggets vs San Antonio Spurs,draftkings,Denver Nuggets,-1600
2024-04-02T12:00:00Z,Denver Nuggets vs San Antonio Spurs,draftkings,San Antonio Spurs,900
2024-04-02T12:00:00Z,Golden State Warriors vs Dallas Mavericks,draftkings,Dallas Mavericks,-108
2024-04-02T12:00:00Z,Golden State Warriors vs Dallas Mavericks,draftkings,Golden State Warriors,-112
2024-04-02T12:00:00Z,Sacramento Kings vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-155
2024-04-02T12:00:00Z,Sacramento Kings vs Los Angeles Clippers,draftkings,Sacramento Kings,130
2024-04-03T12:00:00Z,Charlotte Hornets vs Portland Trail Blazers,draftkings,Charlotte Hornets,-130
2024-04-03T12:00:00Z,Charlotte Hornets vs Portland Trail Blazers,draftkings,Portland Trail Blazers,110
2024-04-03T12:00:00Z,Washington Wizards vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-900
2024-04-03T12:00:00Z,Washington Wizards vs Los Angeles Lakers,draftkings,Washington Wizards,600
2024-04-03T12:00:00Z,Atlanta Hawks vs Detroit Pistons,draftkings,Atlanta Hawks,-700
2024-04-03T12:00:00Z,Atlanta Hawks vs Detroit Pistons,draftkings,Detroit Pistons,500
2024-04-03T12:00:00Z,Boston Celtics vs Oklahoma City Thunder,draftkings,Boston Celtics,-375
2024-04-03T12:00:00Z,Boston Celtics vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,295
2024-04-03T12:00:00Z,Brooklyn Nets vs Indiana Pacers,draftkings,Brooklyn Nets,240
2024-04-03T12:00:00Z,Brooklyn Nets vs Indiana Pacers,draftkings,Indiana Pacers,-298
2024-04-03T12:00:00Z,Milwaukee Bucks vs Memphis Grizzlies,draftkings,Memphis Grizzlies,650
2024-04-03T12:00:00Z,Milwaukee Bucks vs Memphis Grizzlies,draftkings,Milwaukee Bucks,-1000
2024-04-03T12:00:00Z,Minnesota Timberwolves vs Toronto Raptors,draftkings,Minnesota Timberwolves,-1350
2024-04-03T12:00:00Z,Minnesota Timberwolves vs Toronto Raptors,draftkings,Toronto Raptors,800
2024-04-03T12:00:00Z,New Orleans Pelicans vs Orlando Magic,draftkings,New Orleans Pelicans,-185
2024-04-03T12:00:00Z,New Orleans Pelicans vs Orlando Magic,draftkings,Orlando Magic,154
2024-04-03T12:00:00Z,Phoenix Suns vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,180
2024-04-03T12:00:00Z,Phoenix Suns vs Cleveland Cavaliers,draftkings,Phoenix Suns,-218
2024-04-04T12:00:00Z,Dallas Mavericks vs Atlanta Hawks,draftkings,Atlanta Hawks,470
2024-04-04T12:00:00Z,Dallas Mavericks vs Atlanta Hawks,draftkings,Dallas Mavericks,-650
2024-04-04T12:00:00Z,Miami Heat vs Philadelphia 76ers,draftkings,Miami Heat,-135
2024-04-04T12:00:00Z,Miami Heat vs Philadelphia 76ers,draftkings,Philadelphia 76ers,114
2024-04-04T12:00:00Z,New York Knicks vs Sacramento Kings,draftkings,New York Knicks,-162
2024-04-04T12:00:00Z,New York Knicks vs Sacramento Kings,draftkings,Sacramento Kings,130
2024-04-04T12:00:00Z,Houston Rockets vs Golden State Warriors,draftkings,Golden State Warriors,-180
2024-04-04T12:00:00Z,Houston Rockets vs Golden State Warriors,draftkings,Houston Rockets,150
2024-04-04T12:00:00Z,Los Angeles Clippers vs Denver Nuggets,draftkings,Denver Nuggets,-166
2024-04-04T12:00:00Z,Los Angeles Clippers vs Denver Nuggets,draftkings,Los Angeles Clippers,140
2024-04-05T12:00:00Z,Charlotte Hornets vs Orlando Magic,draftkings,Charlotte Hornets,500
2024-04-05T12:00:00Z,Charlotte Hornets vs Orlando Magic,draftkings,Orlando Magic,-700
2024-04-05T12:00:00Z,Indiana Pacers vs Oklahoma City Thunder,draftkings,Indiana Pacers,-205
2024-04-05T12:00:00Z,Indiana Pacers vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,170
2024-04-05T12:00:00Z,Washington Wizards vs Portland Trail Blazers,draftkings,Portland Trail Blazers,110
2024-04-05T12:00:00Z,Washington Wizards vs Portland Trail Blazers,draftkings,Washington Wizards,-130
2024-04-05T12:00:00Z,Boston Celtics vs Sacramento Kings,draftkings,Boston Celtics,-500
2024-04-05T12:00:00Z,Boston Celtics vs Sacramento Kings,draftkings,Sacramento Kings,380
2024-04-05T12:00:00Z,Chicago Bulls vs New York Knicks,draftkings,Chicago Bulls,-118
2024-04-05T12:00:00Z,Chicago Bulls vs New York Knicks,draftkings,New York Knicks,-102
2024-04-05T12:00:00Z,Memphis Grizzlies vs Detroit Pistons,draftkings,Detroit Pistons,102
2024-04-05T12:00:00Z,Memphis Grizzlies vs Detroit Pistons,draftkings,Memphis Grizzlies,-122
2024-04-05T12:00:00Z,Houston Rockets vs Miami Heat,draftkings,Houston Rockets,124
2024-04-05T12:00:00Z,Houston Rockets vs Miami Heat,draftkings,Miami Heat,-148
2024-04-05T12:00:00Z,Milwaukee Bucks vs Toronto Raptors,draftkings,Milwaukee Bucks,-1100
2024-04-05T12:00:00Z,Milwaukee Bucks vs Toronto Raptors,draftkings,Toronto Raptors,700
2024-04-05T12:00:00Z,New Orleans Pelicans vs San Antonio Spurs,draftkings,New Orleans Pelicans,-750
2024-04-05T12:00:00Z,New Orleans Pelicans vs San Antonio Spurs,draftkings,San Antonio Spurs,525
2024-04-05T12:00:00Z,Dallas Mavericks vs Golden State Warriors,draftkings,Dallas Mavericks,-205
2024-04-05T12:00:00Z,Dallas Mavericks vs Golden State Warriors,draftkings,Golden State Warriors,170
2024-04-05T12:00:00Z,Phoenix Suns vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,142
2024-04-05T12:00:00Z,Phoenix Suns vs Minnesota Timberwolves,draftkings,Phoenix Suns,-170
2024-04-05T12:00:00Z,Los Angeles Clippers vs Utah Jazz,draftkings,Los Angeles Clippers,-850
2024-04-05T12:00:00Z,Los Angeles Clippers vs Utah Jazz,draftkings,Utah Jazz,575
2024-04-06T12:00:00Z,Los Angeles Lakers vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,170
2024-04-06T12:00:00Z,Los Angeles Lakers vs Cleveland Cavaliers,draftkings,Los Angeles Lakers,-205
2024-04-06T12:00:00Z,Brooklyn Nets vs Detroit Pistons,draftkings,Brooklyn Nets,-360
2024-04-06T12:00:00Z,Brooklyn Nets vs Detroit Pistons,draftkings,Detroit Pistons,285
2024-04-06T12:00:00Z,Memphis Grizzlies vs Philadelphia 76ers,draftkings,Memphis Grizzlies,550
2024-04-06T12:00:00Z,Memphis Grizzlies vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-800
